,date,visitor,home,visitor_score,home_score,visitor_first_downs,visitor_net_yards,visitor_total_plays,visitor_avg_gain,visitor_time_of_possession,home_first_downs,home_net_yards,home_total_plays,home_avg_gain,home_time_of_possession
2557,2012-12-09,Atlanta,Carolina,20,30,25,362,62,5.8,24:13,23,475,68,7.0,35:47
2558,2012-12-09,Arizona,Seattle,0,58,10,154,58,2.7,25:33,22,493,65,7.6,34:27
2559,2012-12-09,New Orleans,NY Giants,27,52,22,487,68,7.2,30:18,24,394,62,6.4,29:42
2560,2012-12-09,Detroit,Green Bay,20,27,27,386,78,4.9,37:14,15,288,52,5.5,22:46
2561,2012-12-13,Cincinnati,Philadelphia,34,13,18,249,74,3.4,37:40,10,219,53,4.1,22:20
2562,2012-12-10,Houston,New England,14,42,19,323,65,5.0,29:11,27,419,70,6.0,30:49
2563,2012-12-16,Jacksonville,Miami,3,24,13,299,57,5.2,24:22,26,389,66,5.9,35:38
2564,2012-12-16,Denver,Baltimore,34,17,21,350,75,4.7,38:34,12,278,62,4.5,21:26
2565,2012-12-16,Washington,Cleveland,38,21,25,430,74,5.8,36:17,13,291,52,5.6,23:43
2566,2012-12-16,Minnesota,St. Louis,36,22,18,322,59,5.5,30:27,29,432,77,5.6,29:33
2567,2012-12-16,Tampa Bay,New Orleans,0,41,20,386,72,5.4,28:54,24,447,65,6.9,31:06
2568,2012-12-16,NY Giants,Atlanta,0,34,10,256,47,5.4,21:03,22,394,67,5.9,38:57
2569,2011-12-18,New England,Denver,41,23,26,451,72,6.3,33:41,23,393,58,6.8,26:19
2570,2011-12-18,NY Jets,Philadelphia,19,45,13,241,60,4.0,29:57,20,420,58,7.2,30:03
2571,2011-12-18,Baltimore,San Diego,14,34,19,290,56,5.2,25:48,23,415,60,6.9,34:12
2572,2011-12-24,Minnesota,Washington,33,26,20,389,58,6.7,29:34,23,397,68,5.8,30:26
2573,2011-12-22,Houston,Indianapolis,16,19,14,283,51,5.5,27:05,24,320,76,4.2,32:55
2574,2011-12-19,Pittsburgh,San Francisco,3,20,20,389,66,5.9,31:26,17,287,61,4.7,28:34
2575,2011-12-24,Arizona,Cincinnati,16,23,17,316,67,4.7,28:21,21,301,67,4.5,31:39
2576,2011-01-02,Dallas,Philadelphia,14,13,14,272,63,4.3,29:10,14,244,69,3.5,30:50
2577,2011-12-24,NY Giants,NY Jets,29,14,11,332,55,6.0,23:54,22,331,89,3.7,36:06
2578,2011-12-24,Tampa Bay,Carolina,16,48,23,317,60,5.3,32:57,20,433,49,8.8,27:03
2579,2011-01-02,Jacksonville,Houston,17,34,23,322,62,5.2,30:48,22,497,59,8.4,29:12
2580,2011-01-02,Chicago,Green Bay,3,10,13,227,65,3.5,30:40,14,284,53,5.4,29:20
2581,2011-01-02,Tennessee,Indianapolis,20,23,17,341,64,5.3,31:17,24,358,67,5.3,28:43
2582,2011-01-02,Arizona,San Francisco,7,38,19,279,81,3.4,32:48,16,362,56,6.5,27:12
2583,2011-01-02,San Diego,Denver,33,28,20,447,73,6.1,34:22,18,337,68,5.0,25:38
2584,2011-01-02,St. Louis,Seattle,6,16,10,184,54,3.4,25:15,19,333,71,4.7,34:45
2585,2011-01-08,New Orleans,Seattle,36,41,32,474,83,5.7,32:01,19,415,61,6.8,27:59
2588,2011-01-08,NY Jets,Indianapolis,17,16,23,353,70,5.0,33:07,16,312,54,5.8,26:53
2595,2015-12-10,Minnesota,Arizona,20,23,23,389,63,6.2,28:01,22,393,66,6.0,31:59
2596,2015-12-13,Buffalo,Philadelphia,20,23,18,412,69,6.0,35:02,20,348,73,4.8,24:58
2598,2015-12-13,New Orleans,Tampa Bay,24,17,26,388,78,5.0,37:14,18,291,52,5.6,22:46
2599,2015-12-13,Detroit,St. Louis,14,21,22,331,70,4.7,33:50,15,317,52,6.1,26:10
2600,2015-12-13,San Francisco,Cleveland,10,24,15,221,54,4.1,22:21,28,481,74,6.5,37:39
2601,2015-12-13,Tennessee,NY Jets,8,30,15,292,58,5.0,24:04,24,439,71,6.2,35:56
2602,2015-12-13,Indianapolis,Jacksonville,16,51,17,322,69,4.7,30:48,24,380,62,6.1,29:12
2603,2015-12-13,Pittsburgh,Cincinnati,33,20,22,354,69,5.1,35:47,22,385,56,6.9,24:13
2604,2015-12-13,San Diego,Kansas City,3,10,15,280,66,4.2,31:08,18,329,50,6.6,28:52
2605,2015-12-13,Washington,Chicago,24,21,24,374,67,5.6,34:22,20,377,56,6.7,25:38
2697,2016-12-04,Kansas City,Atlanta,29,28,17,389,48,8.1,28:08,32,418,66,6.3,31:52
2698,2016-12-04,Detroit,New Orleans,28,13,24,422,67,6.3,36:52,20,369,57,6.5,23:08
2699,2016-12-04,Los Angeles,New England,10,26,7,162,49,3.3,22:03,20,402,75,5.4,37:57
2700,2016-12-04,Houston,Green Bay,13,21,17,307,64,4.8,31:31,16,309,57,5.4,28:29
2701,2016-12-04,Buffalo,Oakland,24,38,24,382,69,5.5,30:15,24,399,67,6.0,29:45
2702,2016-12-04,Miami,Baltimore,6,38,16,277,58,4.8,30:46,28,496,70,7.1,29:14
2703,2016-12-04,Philadelphia,Cincinnati,14,32,22,359,80,4.5,31:58,21,412,64,6.4,28:02
2704,2016-12-04,Denver,Jacksonville,20,10,10,206,54,3.8,25:26,19,333,81,4.1,34:34
2705,2016-12-04,NY Giants,Pittsburgh,14,24,16,234,55,4.3,25:52,20,389,69,5.6,34:08
2706,2016-12-04,San Francisco,Chicago,6,26,10,147,55,2.7,28:42,19,326,59,5.5,31:18
2707,2016-12-04,Washington,Arizona,23,31,19,333,57,5.8,26:14,24,369,72,5.1,33:46
2708,2016-12-04,Tampa Bay,San Diego,28,21,20,349,61,5.7,31:41,18,330,53,6.2,28:19
2709,2016-12-04,Carolina,Seattle,7,40,14,271,54,5.0,25:59,29,534,71,7.5,34:01
2710,2012-11-26,Carolina,Philadelphia,30,22,24,398,65,6.1,35:12,18,311,48,6.5,24:48
2711,2016-12-05,Indianapolis,NY Jets,41,10,27,421,70,6.0,38:24,13,250,52,4.8,21:36
2735,2013-12-08,Buffalo,Tampa Bay,6,27,14,214,62,3.5,28:10,13,246,62,4.0,31:50
2738,2013-12-08,Oakland,NY Jets,27,37,19,383,65,5.9,30:34,18,352,58,6.1,29:26
2739,2013-12-08,Kansas City,Washington,45,10,20,346,61,5.7,34:10,13,257,65,4.0,25:50
2740,2013-12-08,Cleveland,New England,26,27,24,494,70,7.1,31:40,30,484,77,6.3,28:20
2741,2013-12-08,Minnesota,Baltimore,26,29,15,379,63,6.0,27:48,23,325,79,4.1,32:12
2742,2013-12-08,Indianapolis,Cincinnati,28,42,21,389,58,6.7,22:15,28,430,70,6.1,37:45
2743,2013-12-08,Atlanta,Green Bay,21,22,18,285,59,4.8,26:28,20,334,70,4.8,33:32
2744,2013-12-08,Detroit,Philadelphia,20,34,11,231,58,4.0,28:33,23,478,68,7.0,31:27
2745,2013-12-08,Tennessee,Denver,28,51,15,254,48,5.3,20:40,39,551,91,6.1,39:20
2746,2013-12-08,Seattle,San Francisco,17,19,13,264,50,5.3,27:32,19,318,64,5.0,32:28
2747,2013-12-08,Carolina,New Orleans,13,31,16,239,62,3.9,32:27,24,373,61,6.1,27:33
2748,2013-12-08,St. Louis,Arizona,10,30,14,257,50,5.1,24:53,25,369,65,5.7,35:07
2749,2012-12-16,Indianapolis,Houston,17,29,19,272,57,4.8,26:54,23,417,66,6.3,33:06
2750,2013-12-08,NY Giants,San Diego,14,37,18,333,54,6.2,23:04,25,388,70,5.5,36:56
2751,2012-12-16,Carolina,San Diego,31,7,29,372,74,5.0,37:32,12,164,45,3.6,22:28
2752,2012-12-16,Green Bay,Chicago,21,13,20,391,71,5.5,33:23,12,190,48,4.0,26:37
2753,2012-12-16,Detroit,Arizona,10,38,18,312,74,4.2,31:14,12,196,51,3.8,28:46
2754,2012-12-16,Seattle,Buffalo,50,17,22,466,57,8.2,28:57,21,333,67,5.0,31:03
2755,2012-12-16,Pittsburgh,Dallas,24,27,20,388,61,6.4,27:00,23,415,64,6.5,34:24
2756,2012-12-16,Kansas City,Oakland,0,15,7,119,46,2.6,19:54,21,385,75,5.1,40:06
2757,2011-12-24,Denver,Buffalo,14,40,18,285,68,4.2,30:31,14,351,56,6.3,29:29
2758,2011-12-24,Jacksonville,Tennessee,17,23,18,300,71,4.2,29:01,20,407,66,6.2,30:59
2759,2011-12-24,St. Louis,Pittsburgh,0,27,15,232,63,3.7,30:45,17,377,50,7.5,29:15
2760,2011-12-24,Miami,New England,24,27,20,374,65,5.8,29:04,26,400,81,4.9,30:56
2761,2011-12-24,San Francisco,Seattle,19,17,21,349,68,5.1,32:54,14,265,58,4.6,27:06
2762,2011-12-24,Oakland,Kansas City,16,13,13,308,51,6.0,29:34,26,435,66,6.6,32:39
2763,2011-12-24,Cleveland,Baltimore,14,20,18,256,60,4.3,27:42,15,284,62,4.6,32:18
2764,2011-01-09,Green Bay,Philadelphia,21,16,20,309,61,5.1,32:00,18,352,60,5.9,28:00
2765,2011-12-24,Philadelphia,Dallas,20,7,20,386,60,6.4,27:37,16,238,66,3.6,32:23
2766,2011-12-24,San Diego,Detroit,10,38,20,367,70,5.2,27:39,24,440,62,7.1,32:21
2767,2011-01-09,Baltimore,Kansas City,30,7,26,390,78,5.0,41:44,8,161,40,4.0,18:16
2768,2011-01-15,Baltimore,Pittsburgh,24,31,12,126,53,2.4,25:32,21,263,69,3.8,34:28
2769,2011-01-16,Seattle,Chicago,24,35,18,276,60,4.6,22:50,21,437,77,5.7,37:11
2770,2011-01-15,Green Bay,Atlanta,48,21,28,442,69,6.4,38:19,15,194,48,4.0,21:41
2771,2011-01-16,NY Jets,New England,28,21,14,314,54,5.8,25:04,26,372,78,4.8,34:56
2772,2011-01-23,Green Bay,Chicago,21,14,23,356,63,5.7,34:04,17,301,64,4.7,25:56
2773,2011-02-06,Pittsburgh,Green Bay,25,31,19,387,64,6.0,33:25,15,338,55,6.1,26:35
2774,2011-01-23,NY Jets,Pittsburgh,19,24,17,289,57,5.1,25:19,23,287,64,4.5,34:41
2781,2015-12-13,Atlanta,Carolina,0,38,15,230,62,3.7,28:30,20,424,61,7.0,31:30
2782,2015-12-13,Seattle,Baltimore,35,6,28,424,69,6.1,35:43,16,302,55,5.5,24:17
2783,2015-12-13,Oakland,Denver,15,12,8,126,55,2.3,24:02,20,310,77,4.0,35:58
2784,2015-12-13,Dallas,Green Bay,7,28,11,270,51,5.3,22:12,29,435,81,5.4,37:48
2785,2015-12-13,New England,Houston,27,6,18,313,64,4.9,35:14,7,189,52,3.6,24:46
2786,2015-12-17,Tampa Bay,St. Louis,23,31,30,509,77,6.6,31:20,16,319,52,6.1,28:40
2787,2015-12-14,NY Giants,Miami,31,24,25,429,62,6.9,30:31,16,363,64,5.7,29:29
2788,2015-12-19,NY Jets,Dallas,19,16,20,372,67,5.6,32:17,15,309,56,5.5,27:43
2789,2015-12-20,Chicago,Minnesota,17,38,21,293,62,4.7,27:50,20,350,57,6.1,32:10
2790,2015-12-20,Carolina,NY Giants,38,35,28,480,77,6.2,30:52,21,406,73,5.6,29:08
2791,2015-12-20,Atlanta,Jacksonville,23,17,22,328,69,4.8,34:32,21,370,60,6.2,25:28
2792,2015-12-20,Houston,Indianapolis,16,10,20,305,68,4.5,33:56,14,190,54,3.5,26:04
2795,2015-12-20,Tennessee,New England,16,33,15,282,60,4.7,30:23,17,346,63,5.5,29:37
2873,2016-12-08,Oakland,Kansas City,13,21,18,244,73,3.3,31:45,14,323,54,6.0,28:15
2874,2016-12-11,Pittsburgh,Buffalo,27,20,24,460,73,6.3,38:41,14,275,48,5.7,21:19
2875,2016-12-11,Arizona,Miami,23,26,21,300,63,4.8,29:56,15,314,57,5.5,30:04
2876,2016-12-11,San Diego,Carolina,16,28,17,278,64,4.3,27:23,17,272,67,4.1,32:37
2877,2016-12-11,Denver,Tennessee,10,13,19,348,64,5.4,27:33,16,253,65,3.9,32:27
2878,2016-12-11,Cincinnati,Cleveland,23,10,21,360,70,5.1,34:53,13,254,53,4.8,25:07
2879,2016-12-11,Washington,Philadelphia,27,22,16,334,46,7.3,23:22,24,383,76,5.0,36:38
2880,2016-12-11,Chicago,Detroit,17,20,16,296,50,5.9,25:43,25,323,66,4.9,34:17
2881,2016-12-11,Minnesota,Jacksonville,25,16,22,377,63,6.0,31:07,18,315,65,4.8,28:53
2882,2016-12-11,Houston,Indianapolis,22,17,20,316,67,4.7,36:05,21,348,61,5.7,23:55
2883,2016-12-11,New Orleans,Tampa Bay,11,16,14,294,58,5.1,26:45,21,270,63,4.3,33:15
2885,2016-12-11,Atlanta,Los Angeles,42,14,18,286,57,5.0,27:08,21,312,67,4.7,32:52
2886,2016-12-11,NY Jets,San Francisco,23,17,24,404,81,5.0,41:55,17,364,55,6.6,24:30
2887,2016-12-11,Seattle,Green Bay,10,38,22,354,68,5.2,31:50,18,330,56,5.9,28:10
2909,2013-12-09,Dallas,Chicago,28,45,24,328,55,6.0,23:16,33,490,69,7.1,36:44
2910,2013-12-12,San Diego,Denver,27,20,24,337,66,5.1,38:49,19,295,53,5.6,21:11
2911,2013-12-15,Chicago,Cleveland,38,31,23,440,64,6.9,34:48,20,366,56,6.5,25:12
2912,2013-12-15,Washington,Atlanta,26,27,22,476,67,7.1,26:08,19,243,62,3.9,33:52
2913,2013-12-15,Buffalo,Jacksonville,27,20,25,366,72,5.1,32:35,22,354,72,4.9,27:25
2914,2013-12-15,Houston,Indianapolis,3,25,12,239,63,3.8,26:49,19,331,69,4.8,33:11
2915,2013-12-15,Seattle,NY Giants,23,0,21,327,67,4.9,33:58,12,181,53,3.4,26:02
2916,2013-12-15,San Francisco,Tampa Bay,33,14,22,376,71,5.3,39:50,13,183,50,3.7,20:10
2917,2013-12-15,Philadelphia,Minnesota,30,48,25,475,65,7.3,23:34,29,455,73,6.2,36:26
2918,2012-12-17,NY Jets,Tennessee,10,14,20,253,63,4.0,30:16,12,294,56,5.2,29:44
2919,2012-12-23,Cincinnati,Pittsburgh,13,10,16,267,63,4.2,28:15,15,280,63,4.4,31:45
2920,2012-12-22,Atlanta,Detroit,31,18,19,344,55,6.3,28:52,25,522,78,6.7,31:08
2921,2012-12-23,Buffalo,Miami,10,24,17,381,65,5.9,29:43,18,301,62,4.9,30:17
2922,2012-12-16,San Francisco,New England,41,34,19,388,65,6.0,30:13,32,520,92,5.7,29:47
2923,2012-12-23,St. Louis,Tampa Bay,28,13,14,285,54,5.3,24:01,23,429,81,5.3,35:59
2924,2012-12-23,Washington,Philadelphia,27,20,18,313,53,5.9,29:23,25,411,75,5.5,30:37
2925,2012-12-23,Oakland,Carolina,6,17,12,189,59,3.2,29:05,16,271,59,4.6,30:55
2926,2012-12-23,Tennessee,Green Bay,7,55,10,180,59,3.1,25:36,28,460,76,6.1,34:24
2927,2012-12-23,Indianapolis,Kansas City,20,13,16,288,65,4.4,27:40,22,507,67,7.6,32:20
2928,2012-12-23,New England,Jacksonville,23,16,23,349,71,4.9,27:25,22,436,75,5.8,32:35
2929,2012-12-23,New Orleans,Dallas,34,31,33,562,91,6.2,41:59,18,446,56,8.0,22:28
2930,2012-12-23,NY Giants,Baltimore,14,33,11,186,45,4.1,20:39,25,533,81,6.6,39:21
2931,2012-12-23,San Diego,NY Jets,27,17,15,223,56,4.0,30:09,18,225,59,3.8,29:51
2932,2012-12-23,Minnesota,Houston,23,6,22,345,73,4.7,34:46,11,187,53,3.5,25:14
2933,2012-12-23,Cleveland,Denver,12,34,20,233,60,3.9,26:20,29,457,75,6.1,33:40
2934,2012-12-23,Chicago,Arizona,28,13,15,297,60,5.0,28:05,15,248,72,3.4,31:55
2935,2012-12-23,San Francisco,Seattle,13,42,17,313,56,5.6,24:51,22,346,62,5.6,35:09
2936,2012-12-30,Tampa Bay,Atlanta,22,17,18,366,65,5.6,32:05,15,278,62,4.5,27:55
2937,2011-12-25,Chicago,Green Bay,21,35,24,441,70,6.3,35:48,19,363,51,7.1,24:12
2938,2012-12-30,Houston,Indianapolis,16,28,19,352,60,5.9,28:51,19,265,62,4.3,31:09
2939,2012-01-01,NY Jets,Miami,17,19,20,374,62,6.0,28:53,14,210,59,3.6,31:07
2940,2011-12-26,Atlanta,New Orleans,16,45,23,469,75,6.3,33:19,26,463,63,7.3,26:41
2941,2012-01-01,Detroit,Green Bay,41,45,32,575,76,7.6,28:20,27,550,71,7.7,31:40
2942,2012-01-01,Tennessee,Houston,23,22,17,361,60,6.0,25:22,22,387,65,6.0,34:38
2943,2012-01-01,Carolina,New Orleans,17,45,21,301,51,5.9,25:26,33,617,73,8.5,34:34
2944,2012-01-01,Washington,Philadelphia,10,34,21,377,71,5.3,30:41,24,390,60,6.5,29:19
2945,2012-01-01,San Francisco,St. Louis,34,27,21,321,71,4.5,35:08,18,311,62,5.0,24:52
2946,2012-01-01,Chicago,Minnesota,17,13,10,209,57,3.7,28:46,16,301,71,4.2,31:14
2947,2012-01-01,Buffalo,New England,21,49,26,402,68,5.9,30:22,28,480,69,7.0,29:38
2948,2012-01-01,Indianapolis,Jacksonville,13,19,19,298,65,4.6,29:12,15,261,57,4.6,30:48
2949,2012-01-01,Tampa Bay,Atlanta,24,45,18,294,61,4.8,29:52,22,428,59,7.3,30:08
2951,2012-01-01,Pittsburgh,Cleveland,13,9,22,360,78,4.6,39:11,14,240,58,4.1,20:49
2953,2012-01-01,Baltimore,Cincinnati,24,16,15,347,52,6.7,29:26,19,336,69,4.9,30:34
2965,2015-12-20,Kansas City,Baltimore,34,14,15,277,56,4.9,32:19,19,366,67,5.5,27:41
2966,2015-12-20,Buffalo,Washington,25,35,21,452,63,7.2,30:56,23,431,56,7.7,29:04
2967,2015-12-20,Cleveland,Seattle,13,30,15,230,52,4.4,25:27,28,423,68,6.2,34:33
2968,2015-12-20,Cincinnati,San Francisco,24,14,14,242,61,4.0,30:59,17,318,71,4.5,29:01
2969,2015-12-20,Green Bay,Oakland,30,20,18,293,69,4.2,29:26,20,372,75,5.0,30:34
2970,2015-12-20,Miami,San Diego,14,30,13,231,56,4.1,21:07,26,442,73,6.1,38:53
2971,2015-12-20,Arizona,Philadelphia,40,17,28,493,74,6.7,37:28,19,424,63,6.7,22:32
2972,2015-12-20,Denver,Pittsburgh,27,34,20,385,71,5.4,28:44,28,377,75,5.0,31:16
2973,2015-12-24,San Diego,Oakland,20,23,19,343,75,4.6,35:04,14,281,65,4.3,33:21
2974,2015-12-21,Detroit,New Orleans,35,27,24,396,51,7.8,29:36,27,399,71,5.6,30:24
2975,2015-12-26,Washington,Philadelphia,38,24,25,418,74,5.6,34:15,23,398,77,5.2,25:45
2976,2015-12-27,Cleveland,Kansas City,13,17,21,368,68,5.4,31:04,16,258,50,5.2,28:56
2977,2015-12-27,New England,NY Jets,20,26,16,284,55,5.2,28:33,24,428,69,6.2,34:04
2978,2015-12-27,Houston,Tennessee,34,6,19,330,69,4.8,36:13,13,257,63,4.1,23:47
3056,2016-12-11,Dallas,NY Giants,7,10,13,260,65,4.0,29:08,12,260,64,4.1,30:52
3059,2016-12-12,Baltimore,New England,23,30,17,348,68,5.1,30:46,20,496,65,7.6,29:14
3060,2016-12-15,Los Angeles,Seattle,3,24,13,183,56,3.3,27:29,19,299,58,5.2,32:31
3061,2016-12-18,Cleveland,Buffalo,13,33,16,269,54,5.0,25:41,29,451,66,6.8,34:19
3062,2016-12-17,Miami,NY Jets,34,13,13,303,46,6.6,27:28,20,360,72,5.0,32:32
3063,2016-12-18,Green Bay,Chicago,30,27,20,451,58,7.8,32:47,29,449,63,7.1,27:13
3064,2016-12-18,Tennessee,Kansas City,19,17,21,389,63,6.2,30:35,13,316,57,5.5,29:25
3065,2016-12-18,Jacksonville,Houston,20,21,9,150,50,3.0,23:18,23,387,78,5.0,36:42
3066,2016-12-18,Philadelphia,Baltimore,26,27,27,328,81,4.0,36:38,18,340,57,6.0,23:22
3067,2016-12-18,Indianapolis,Minnesota,34,6,27,411,68,6.0,37:02,20,282,56,5.0,22:58
3068,2016-12-18,Detroit,NY Giants,6,17,16,324,59,5.5,29:44,17,300,62,4.8,30:16
3069,2016-12-18,San Francisco,Atlanta,13,41,15,272,55,4.9,23:59,29,550,66,8.3,36:01
3071,2016-12-18,Pittsburgh,Cincinnati,24,20,26,382,66,5.8,32:32,19,222,56,4.0,27:28
3072,2016-12-18,New Orleans,Arizona,48,41,33,488,83,5.9,37:13,26,425,56,7.6,22:47
3075,2016-12-18,New England,Denver,16,3,20,313,73,4.3,33:36,15,309,61,5.1,26:24
3100,2013-12-15,New England,Miami,20,24,29,453,78,5.8,31:21,20,378,64,5.9,28:39
3101,2013-12-15,New Orleans,St. Louis,16,27,30,432,80,5.4,32:12,17,302,54,5.6,27:48
3102,2013-12-15,NY Jets,Carolina,20,30,19,297,60,5.0,26:59,21,392,62,6.3,33:01
3103,2013-12-15,Kansas City,Oakland,56,31,19,384,51,7.5,25:53,26,461,74,6.2,34:07
3104,2013-12-15,Green Bay,Dallas,37,36,26,433,68,6.4,28:18,27,466,69,6.8,31:42
3105,2013-12-15,Arizona,Tennessee,37,34,24,360,68,5.3,30:58,32,460,80,5.8,33:44
3106,2013-12-16,Baltimore,Detroit,18,16,18,305,60,5.1,27:35,19,349,63,5.5,32:25
3107,2013-12-15,Cincinnati,Pittsburgh,20,30,19,279,67,4.2,28:24,19,290,62,4.7,31:36
3108,2013-12-22,Denver,Houston,37,13,25,511,70,7.3,28:53,14,240,66,3.6,31:07
3109,2013-12-22,Tampa Bay,St. Louis,13,23,14,170,56,3.0,25:54,18,277,60,4.6,34:06
3110,2013-12-22,Tennessee,Jacksonville,20,16,22,346,73,4.7,35:39,15,289,57,5.1,24:21
3111,2013-12-22,Dallas,Washington,24,23,16,309,52,5.9,26:13,17,297,64,4.6,33:47
3112,2012-12-30,Cleveland,Pittsburgh,10,24,18,320,62,5.2,29:39,17,212,53,4.0,30:21
3113,2012-12-30,Baltimore,Cincinnati,17,23,23,352,83,4.2,35:39,9,189,49,3.9,24:21
3114,2013-12-22,New Orleans,Carolina,13,17,20,365,81,4.5,38:48,10,222,44,5.0,21:12
3115,2013-12-22,Minnesota,Cincinnati,14,42,10,209,48,4.4,20:28,24,426,77,5.5,39:32
3116,2012-12-30,Chicago,Detroit,26,24,19,389,68,5.7,34:09,20,327,63,5.2,25:51
3117,2012-12-30,Philadelphia,NY Giants,7,42,18,317,65,4.9,28:27,32,397,58,6.8,31:33
3118,2012-12-30,Jacksonville,Tennessee,20,38,21,375,71,5.3,32:21,12,221,51,4.3,27:39
3119,2012-12-30,NY Jets,Buffalo,9,28,19,332,72,4.6,32:20,16,334,57,5.9,27:40
3120,2012-12-30,St. Louis,Seattle,13,20,20,331,61,5.4,27:11,17,362,55,6.6,32:49
3121,2012-12-30,Carolina,New Orleans,44,38,28,530,74,7.2,33:55,22,441,63,7.0,26:05
3122,2012-12-30,Oakland,San Diego,21,24,17,265,57,4.6,28:18,14,210,50,4.2,31:42
3123,2012-12-30,Arizona,San Francisco,13,27,11,262,53,4.9,23:57,20,407,67,6.1,36:03
3124,2012-12-30,Green Bay,Minnesota,34,37,24,405,61,6.6,28:05,25,444,66,6.7,31:55
3125,2012-12-30,Kansas City,Denver,3,38,8,119,48,2.5,22:30,32,488,76,6.4,37:30
3126,2012-12-30,Miami,New England,0,28,16,256,57,4.5,24:22,28,443,75,5.9,35:38
3127,2012-12-30,Dallas,Washington,18,28,20,296,61,4.9,26:34,24,361,61,5.9,33:26
3128,2012-01-01,Seattle,Arizona,20,23,19,369,73,5.1,33:42,20,388,73,5.3,35:19
3129,2012-01-01,Kansas City,Denver,7,3,14,281,60,4.7,27:02,16,266,71,3.7,32:58
3130,2012-01-07,Cincinnati,Houston,10,31,21,300,65,4.6,30:17,19,340,57,6.0,29:43
3131,2012-01-08,Atlanta,NY Giants,2,24,14,247,64,3.9,25:26,19,442,64,6.9,34:34
3132,2012-01-01,Dallas,NY Giants,14,31,19,300,59,5.1,25:27,20,437,66,6.6,34:33
3133,2012-01-01,San Diego,Oakland,38,26,25,463,57,8.1,30:27,28,520,67,7.8,29:33
3134,2012-01-08,Pittsburgh,Denver,23,29,21,400,68,5.9,31:06,18,447,55,8.1,29:05
3135,2012-01-07,Detroit,New Orleans,28,45,22,412,53,7.8,22:24,34,626,81,7.7,37:36
3136,2012-01-14,New Orleans,San Francisco,32,36,26,472,80,5.9,31:20,17,407,68,6.0,28:40
3137,2012-01-14,Denver,New England,10,45,15,252,71,3.5,33:23,31,509,64,8.0,26:37
3138,2012-01-15,Houston,Baltimore,13,20,16,315,63,5.0,28:40,11,227,63,3.6,31:20
3139,2012-01-15,NY Giants,Green Bay,37,20,19,420,61,6.9,29:35,25,388,73,5.3,30:25
3141,2012-01-22,Baltimore,New England,20,23,19,398,70,5.7,33:33,25,330,68,4.9,26:27
3154,2015-12-27,Indianapolis,Miami,18,12,20,268,54,5.0,27:11,22,361,69,5.2,32:49
3155,2015-12-27,San Francisco,Detroit,17,32,20,322,59,5.5,23:30,26,371,67,5.5,36:30
3156,2015-12-27,Dallas,Buffalo,6,16,14,307,56,5.5,28:30,19,408,61,6.7,31:30
3157,2015-12-27,St. Louis,Seattle,23,17,14,205,53,3.9,27:54,18,312,67,4.7,32:06
3158,2015-12-27,Chicago,Tampa Bay,26,21,21,327,67,4.9,37:03,19,389,55,7.1,22:57
3159,2015-12-27,Carolina,Atlanta,13,20,18,268,52,5.2,24:22,21,373,62,6.0,35:38
3160,2015-12-27,Pittsburgh,Baltimore,17,20,21,308,57,5.4,25:40,22,386,73,5.3,34:20
3161,2015-12-27,Jacksonville,New Orleans,27,38,21,412,52,7.9,22:07,29,537,72,7.5,37:53
3162,2015-12-27,Green Bay,Arizona,8,38,16,178,64,2.8,29:44,19,381,56,6.8,30:16
3163,2015-12-27,NY Giants,Minnesota,17,49,15,363,58,6.3,25:03,17,368,68,5.4,34:57
3164,2015-12-28,Cincinnati,Denver,17,20,22,294,70,4.2,37:28,22,390,63,6.2,27:50
3165,2016-01-03,NY Jets,Buffalo,17,22,15,300,55,5.5,20:47,18,295,73,4.0,39:13
3167,2016-01-03,New England,Miami,10,20,12,196,54,3.6,28:55,20,438,73,6.0,31:05
3245,2016-12-19,Carolina,Washington,26,15,22,438,72,6.1,34:39,18,335,61,5.5,25:21
3246,2016-12-18,Oakland,San Diego,19,16,18,345,61,5.7,32:17,14,263,55,4.8,27:43
3247,2016-12-18,Tampa Bay,Dallas,20,26,16,276,59,4.7,23:56,24,449,71,6.3,36:04
3248,2016-12-22,NY Giants,Philadelphia,19,24,24,470,88,5.3,34:04,15,286,55,5.2,25:56
3249,2016-12-24,Tennessee,Jacksonville,17,38,19,263,67,3.9,27:29,25,415,69,6.0,32:31
3250,2016-12-24,NY Jets,New England,3,41,14,239,55,4.3,25:17,21,325,70,4.6,34:43
3251,2016-12-24,Miami,Buffalo,34,31,22,494,68,7.3,33:40,30,589,90,6.5,40:33
3252,2016-12-24,Minnesota,Green Bay,25,38,22,446,74,6.0,31:01,19,348,58,6.0,28:59
3253,2016-12-24,San Diego,Cleveland,17,20,19,356,65,5.5,27:31,23,251,66,3.8,32:29
3254,2016-12-24,Washington,Chicago,41,21,21,478,64,7.5,32:35,31,458,67,6.8,27:25
3255,2016-12-24,Atlanta,Carolina,33,16,21,408,61,6.7,32:45,17,302,68,4.4,27:15
3256,2016-12-24,Indianapolis,Oakland,25,33,20,390,53,7.4,23:55,27,463,72,6.4,36:05
3260,2016-12-24,Tampa Bay,New Orleans,24,31,23,349,58,6.0,28:24,25,417,67,6.2,31:36
3285,2013-12-22,Miami,Buffalo,0,19,6,103,52,2.0,23:29,18,390,77,5.1,36:31
